Id,x,y,ha,humans,growers,N0,EI,EI_2050,EI_2090,gens,gens_2050,gens_2090,hosts,hosts_veg100,hosts_all100
48909,269.1,316.9,2213.8,1.6,0,0,0.0,0.0,0.1,3.65,4.57,6.16,3520,3520,221377.475
48910,273.3,316.9,2213.7,0.3,0,0,0.0,0.0,0.0,3.18,4.05,5.49,8410,8410,221370.8149
48911,277.5,316.9,2213.6,0.0,0,0,0.0,0.0,0.0,2.54,3.27,4.52,60,60,221364.8406
48912,281.7,316.9,2213.6,0.0,0,0,0.0,0.0,0.0,3.65,4.47,5.92,1545,1545,221358.2297
48913,285.9,316.9,2366.4,3.1,0,0,0.0,0.0,2.9,4.08,4.91,6.4,3535,3535,236638.7417
48914,290.1,316.9,2537.4,0.4,0,0,0.0,0.0,0.0,3.74,4.48,5.9,1657,1657,253743.2766
48915,294.3,316.9,2677.6,6.2,0,0,0.0,0.0,4.2,4.37,5.13,6.67,2023,2023,267757.728
48916,298.5,316.9,1492.0,2.1,0,0,0.0,0.0,0.0,3.51,4.16,5.51,1487,1487,149202.0748
48917,302.7,316.9,1929.3,0.0,0,0,0.0,0.0,0.0,1.98,2.46,3.5,130,130,192929.4342
48918,306.9,316.9,2218.8,0.0,0,0,0.0,0.0,0.0,2.21,2.73,3.81,46,46,221882.9508
48919,311.1,316.9,2218.7,0.0,0,0,0.0,0.0,0.0,3.18,3.8,5.07,970,970,221866.212
48920,315.3,316.9,2218.5,0.4,0,0,0.0,0.0,5.5,4.56,5.32,6.87,123,123,221849.6465
48921,319.5,316.9,2218.3,10.1,0,0,0.0,0.0,0.3,3.77,4.45,5.84,2348,2348,221833.2304
48922,323.7,316.9,2218.2,0.2,0,0,0.0,0.0,0.0,2.71,3.27,4.42,1034,1034,221816.2978
48923,327.9,316.9,2218.0,0.4,0,0,0.0,0.0,0.0,2.83,3.4,4.56,90,90,221800.3071
48924,332.1,316.9,2217.8,0.0,0,0,0.0,0.0,0.0,2.5,3.04,4.13,403,403,221783.6688
48925,336.3,316.9,2217.7,0.5,0,0,0.0,0.0,0.0,3.01,3.6,4.81,1228,1228,221768.0264
48926,340.5,316.9,2217.5,0.2,0,0,0.0,0.0,0.0,2.48,3.03,4.14,792,792,221752.5098
48927,344.7,316.9,2217.4,1.1,0,0,0.0,0.0,0.0,3.03,3.69,4.94,4410,4410,221737.2309
48928,348.9,316.9,2217.2,1.6,0,0,0.0,0.0,0.0,3.06,3.77,5.06,3032,3032,221719.863
48929,353.1,316.9,2217.0,15.7,0,0,0.0,0.0,0.8,3.1,3.87,5.2,13498,13498,221704.7926
48930,357.4,316.9,2216.9,0.2,0,0,0.0,0.0,0.0,1.76,2.35,3.31,781,781,221689.8158
48931,361.6,316.9,2216.8,0.3,0,0,0.0,0.0,0.0,1.81,2.42,3.34,174,174,221675.0535
48932,365.8,316.9,2216.6,0.9,0,0,0.0,0.0,0.0,2.09,2.74,3.67,691,691,221659.7747
48933,370.0,316.9,2216.5,8.2,0,0,0.0,0.0,7.4,3.36,4.12,5.27,1591,1591,221645.4281
48934,374.2,316.9,2216.3,44.9,0,0,0.0,1.0,15.8,3.45,4.13,5.21,1981,1981,221630.4054
48935,378.4,316.9,2216.2,25.7,0,0,0.0,3.5,22.2,3.63,4.25,5.32,2071,2071,221616.4415
48936,382.6,316.9,2216.0,33.6,0,0,0.0,3.9,22.7,3.7,4.26,5.34,2020,2020,221602.7081
48937,386.8,316.9,2215.9,93.8,0,0,0.0,4.6,23.3,3.78,4.29,5.38,16130,16130,221589.0291
48938,391.0,316.9,2215.7,179.4,0,0,0.0,3.7,22.3,3.71,4.2,5.27,42621,42621,221574.4894
48939,395.2,316.9,2215.6,382.6,0,0,0.0,4.2,22.8,3.72,4.21,5.29,78089,78089,221561.0661
48940,399.4,316.9,2215.5,7802.3,0,0,0.0,10.3,27.2,3.99,4.54,5.71,106904,106904,221547.6956
49116,117.7,311.4,2215.3,0.0,0,0,0.0,0.0,0.0,2.81,3.21,4.43,0,0,221534.6402
49117,121.9,311.4,2215.2,0.0,0,0,0.0,0.0,0.0,2.45,2.83,3.97,119,119,221522.4491
49118,126.1,311.4,2215.1,0.0,0,0,0.0,0.0,0.0,2.51,2.55,3.63,4,4,221509.5452
49119,130.3,311.4,2215.0,0.0,0,0,0.0,0.0,0.0,1.36,1.39,2.14,0,0,221497.7545
49120,134.5,311.4,2214.9,0.0,0,0,0.0,0.0,0.0,3.28,3.32,4.57,0,0,221485.0404
49121,138.7,311.4,2214.7,0.0,0,0,0.0,0.0,0.0,1.76,2.03,3.11,0,0,221472.3731
49122,142.9,311.4,2214.6,0.0,0,0,0.0,0.0,0.0,3.45,3.84,5.35,86,86,221459.9767
49123,147.1,311.4,2214.5,0.1,0,0,0.0,0.0,0.0,2.19,2.5,3.69,15,15,221447.7441
49124,151.4,311.4,2214.4,0.0,0,0,0.0,0.0,0.0,2.07,2.65,3.88,124,124,221436.0413
49125,155.6,311.4,2214.2,1.0,0,0,0.0,0.0,0.0,1.42,1.89,2.92,98,98,221424.4242
49126,159.8,311.4,2214.1,0.0,0,0,0.0,0.0,0.0,0.83,1.19,2,0,0,221413.0624
49127,164.0,311.4,2214.0,0.0,0,0,0.0,0.0,0.0,2.67,3.34,4.74,0,0,221402.6362
49128,168.2,311.4,2213.9,0.0,0,0,0.0,0.0,0.0,0.7,1.03,1.78,0,0,221391.6963
49129,172.4,311.4,2213.8,4.9,0,0,0.0,0.0,0.0,0.74,1.05,1.8,0,0,221382.1183
49130,176.6,311.4,2213.7,2.9,0,0,0.0,0.0,0.0,0.31,0.52,1.06,0,0,221371.6921
49131,180.8,311.4,2213.6,0.1,0,0,0.0,0.0,0.0,1.1,1.51,2.45,0,0,221361.3677
49132,185.0,311.4,2213.5,0.7,0,0,0.0,0.0,0.0,2.67,3.4,4.88,209,209,221351.2998
49133,189.2,311.4,2213.4,0.0,0,0,0.0,0.0,0.0,1.42,1.98,3.1,11,11,221339.7369
49134,193.4,311.4,2213.3,0.4,0,0,0.0,0.0,0.0,1.6,2.23,3.46,202,202,221329.8491
49135,197.6,311.4,2213.2,3.5,0,0,0.0,0.0,0.0,2.72,3.62,5.17,584,584,221319.8863
49136,201.8,311.4,2213.1,1.0,0,0,0.0,0.0,0.0,1.66,2.35,3.54,255,255,221310.2886
49137,206.0,311.4,2213.0,0.1,0,0,0.0,0.0,0.0,1.38,2.01,3.08,0,0,221300.9908
49138,210.2,311.4,2212.9,0.6,0,0,0.0,0.0,0.0,2.88,3.75,5.18,206,206,221291.7055
49139,214.4,311.4,2212.8,0.3,0,0,0.0,0.0,0.0,1.46,2.01,3.02,340,340,221282.8644
49140,218.6,311.4,2212.7,0.4,0,0,0.0,0.0,0.0,2.58,3.26,4.54,219,219,221273.924
49141,222.8,311.4,2212.7,0.4,0,0,0.0,0.0,11.3,4.81,5.71,7.38,573,573,221265.2372
49142,227.0,311.4,2212.6,0.0,0,0,0.0,0.0,0.9,3.86,4.6,6.11,1,1,221256.6926
49143,231.2,311.4,2212.5,6.1,0,0,0.0,0.0,0.0,3.26,3.92,5.3,588,588,221249.1949
49144,235.4,311.4,2212.4,0.0,0,0,0.0,0.1,11.6,4.81,5.61,7.26,50,50,221241.0676
49145,239.6,311.4,2212.3,0.0,0,0,0.0,0.0,2.4,4.05,4.78,6.31,18,18,221233.2364
49146,243.8,311.4,2212.3,0.0,0,0,0.0,0.0,0.0,2.09,2.61,3.76,30,30,221225.4287
49147,248.0,311.4,2212.2,0.0,0,0,0.0,0.0,0.0,2.63,3.23,4.52,45,45,221217.582
49148,252.3,311.4,2212.1,0.0,0,0,0.0,0.0,0.0,1.95,2.48,3.64,83,83,221210.1468
49149,256.5,311.4,2212.0,0.0,0,0,0.0,0.0,0.0,1.87,2.43,3.59,21,21,221202.4808
49150,260.7,311.4,2212.0,0.0,0,0,0.0,0.0,0.0,2.3,2.96,4.27,1064,1064,221195.4106
49151,264.9,311.4,2211.9,0.0,0,0,0.0,0.0,0.0,2.19,2.87,4.13,270,270,221188.5591
49152,269.1,311.4,2211.8,0.0,0,0,0.0,0.0,0.0,2.95,3.75,5.16,679,679,221181.8171
49153,273.3,311.4,2211.8,0.3,0,0,0.0,0.0,0.2,3.74,4.66,6.2,787,787,221175.9569
49154,277.5,311.4,2211.7,2.8,0,0,0.0,0.0,0.0,2.25,2.91,4.09,198,198,221169.6142
49155,281.7,311.4,2640.7,1.9,0,0,0.0,0.0,3.0,4.05,4.91,6.41,1957,1957,264073.7969
49156,285.9,311.4,2498.1,2.1,0,0,0.0,0.0,0.5,4.03,4.83,6.29,3215,3215,249814.3813
49157,290.1,311.4,2217.6,4.4,0,0,0.0,0.0,4.1,4.36,5.15,6.66,908,908,221763.7731
49158,294.3,311.4,2217.5,283.3,0,0,0.0,0.0,3.6,4.36,5.11,6.61,1527,1527,221746.2883
49159,298.5,311.4,2212.9,6.0,0,0,0.0,0.0,4.3,4.43,5.15,6.66,1564,1564,221292.3826
49160,302.7,311.4,1456.2,0.0,0,0,0.0,0.0,0.0,3.61,4.25,5.6,1034,1034,145617.7781
49161,306.9,311.4,2216.9,0.0,0,0,0.0,0.0,0.0,1.82,2.27,3.25,27,27,221694.1127
49162,311.1,311.4,2216.8,0.0,0,0,0.0,0.0,0.0,3.71,4.35,5.72,861,861,221677.3986
49163,315.3,311.4,2216.6,0.4,0,0,0.0,0.0,2.7,3.92,4.59,6,84,84,221660.8702
49164,319.5,311.4,2216.4,0.2,0,0,0.0,0.0,0.0,3.39,4.01,5.3,538,538,221644.4978
49165,323.7,311.4,2216.3,0.0,0,0,0.0,0.0,0.0,1.87,2.33,3.31,146,146,221627.5871
49166,327.9,311.4,2216.1,0.2,0,0,0.0,0.0,0.0,1.84,2.31,3.27,17,17,221611.6664
49167,332.1,311.4,2216.0,0.0,0,0,0.0,0.0,0.0,2.01,2.5,3.49,374,374,221595.126
49168,336.3,311.4,2215.8,0.0,0,0,0.0,0.0,0.0,2.01,2.5,3.51,120,120,221579.5267
49169,340.5,311.4,2215.6,0.0,0,0,0.0,0.0,0.0,1.32,1.72,2.58,86,86,221564.0323
49170,344.7,311.4,2215.5,0.0,0,0,0.0,0.0,0.0,1.97,2.49,3.51,3727,3727,221548.7757
49171,348.9,311.4,2215.3,9.7,0,0,0.0,0.0,0.0,2.95,3.64,4.91,6918,6918,221531.6385
49172,353.1,311.4,2215.2,21.4,0,0,0.0,0.0,6.9,3.39,4.21,5.61,44161,44161,221516.6371
49173,357.4,311.4,2215.0,0.4,0,0,0.0,0.0,0.0,2.83,3.59,4.81,16006,16006,221501.7076
49174,361.6,311.4,2214.9,0.5,0,0,0.0,0.0,0.0,1.98,2.63,3.6,40,40,221487.0326
49175,365.8,311.4,2214.7,0.2,0,0,0.0,0.0,0.0,1.97,2.6,3.52,210,210,221471.6556
49176,370.0,311.4,2214.6,7.7,0,0,0.0,0.0,6.4,3.09,3.82,4.95,1647,1647,221457.3414
49177,374.2,311.4,2214.4,36.1,0,0,0.0,0.2,16.9,3.41,4.09,5.19,1985,1985,221442.3626
49178,378.4,311.4,2214.3,52.7,0,0,0.0,0.0,16.4,3.38,3.98,5.05,2494,2494,221428.4463
49179,382.6,311.4,2214.1,44.9,0,0,0.0,3.2,22.2,3.65,4.23,5.33,48974,48974,221414.6928
49180,386.8,311.4,2214.0,77.5,0,0,0.0,4.7,23.8,3.8,4.33,5.44,90634,90634,221401.122
49181,391.0,311.4,2213.9,103.3,0,0,0.0,9.6,26.1,3.95,4.48,5.61,108307,108307,221386.9318
49182,395.2,311.4,2213.7,121.4,0,0,0.0,10.2,26.8,3.97,4.5,5.64,85864,85864,221373.5547
49183,399.4,311.4,2213.6,636.9,0,0,2.3,10.9,27.9,4.02,4.57,5.75,36701,36701,221360.2475
49359,117.7,305.8,2213.5,0.0,0,0,0.0,0.0,0.0,3.29,3.68,4.97,2,2,221347.2338
49360,121.9,305.8,2213.4,0.0,0,0,0.0,0.0,0.0,1.57,1.8,2.65,3,3,221335.1526
49361,126.1,305.8,2213.2,0.0,0,0,0.0,0.0,0.0,0.72,0.84,1.4,8,8,221322.2397
49362,130.3,305.8,2213.1,0.0,0,0,0.0,0.0,0.0,0.9,1.03,1.69,0,0,221310.4208
49363,134.5,305.8,2213.0,0.0,0,0,0.0,0.0,0.0,3.87,4.13,5.59,2,2,221297.6947
49364,138.7,305.8,2212.9,0.1,0,0,0.0,0.0,0.0,1.87,2.08,3.11,0,0,221285.0952
49365,142.9,305.8,2212.7,0.0,0,0,0.0,0.0,0.0,3.58,4.01,5.53,0,0,221272.7034
49366,147.1,305.8,2212.6,0.5,0,0,0.0,0.0,0.0,2.12,2.54,3.73,0,0,221260.3534
49367,151.4,305.8,2212.5,0.6,0,0,0.0,0.0,0.0,1.09,1.43,2.32,0,0,221248.6511
49368,155.6,305.8,2212.4,2.4,0,0,0.0,0.0,0.0,1.07,1.43,2.32,0,0,221237.0921
49369,159.8,305.8,2212.3,5.7,0,0,0.0,0.0,0.0,1.34,1.79,2.79,14,14,221225.757
49370,164.0,305.8,2212.2,5.3,0,0,0.0,0.0,0.0,1.91,2.45,3.63,78,78,221215.2511
49371,168.2,305.8,2212.0,3.3,0,0,0.0,0.0,0.0,2.2,2.8,4.05,69,69,221204.3547
49372,172.4,305.8,2211.9,5.3,0,0,0.0,0.0,0.0,2.51,3.15,4.5,13,13,221194.5545
49373,176.6,305.8,2211.8,3.3,0,0,0.0,0.0,0.0,1.75,2.29,3.45,0,0,221184.1512
49374,180.8,305.8,2211.7,0.1,0,0,0.0,0.0,0.0,0.47,0.75,1.42,0,0,221173.8965
49375,185.0,305.8,2211.6,0.0,0,0,0.0,0.0,0.0,1.76,2.36,3.59,294,294,221163.8174
49376,189.2,305.8,2211.5,0.5,0,0,0.0,0.0,0.0,2.9,3.79,5.42,470,470,221152.569
49377,193.4,305.8,2211.4,0.1,0,0,0.0,0.0,0.0,2,2.78,4.19,321,321,221142.6718
49378,197.6,305.8,2211.3,0.3,0,0,0.0,0.0,0.0,1.43,2.08,3.25,222,222,221132.8322
49379,201.8,305.8,2211.2,0.7,0,0,0.0,0.0,6.5,4.23,5.48,7.34,1002,1002,221123.2568
49380,206.0,305.8,2211.1,0.1,0,0,0.0,0.0,0.0,2.62,3.57,5.01,481,481,221113.8765
49381,210.2,305.8,2211.0,0.3,0,0,0.0,0.0,0.0,0.81,1.27,2.07,0,0,221104.6815
49382,214.4,305.8,2211.0,0.9,0,0,0.0,0.0,0.0,1.84,2.48,3.56,176,176,221095.6665
49383,218.6,305.8,2210.9,0.6,0,0,0.0,0.0,1.4,3.83,4.67,6.13,94,94,221086.8186
49384,222.8,305.8,2210.8,0.1,0,0,0.0,3.2,18.5,5.2,6.11,7.76,81,81,221078.103
49385,227.0,305.8,2210.7,0.0,0,0,0.0,0.0,0.0,2.61,3.19,4.38,0,0,221069.5964
49386,231.2,305.8,2210.6,2.2,0,0,0.0,0.0,2.4,4.05,4.76,6.23,246,246,221061.9597
49387,235.4,305.8,2210.5,0.0,0,0,0.0,0.3,10.4,4.82,5.59,7.18,2,2,221053.8257
49388,239.6,305.8,2210.5,0.5,0,0,0.0,0.0,0.0,2.62,3.16,4.34,191,191,221045.9944
49389,243.8,305.8,2210.4,0.5,0,0,0.0,0.0,0.0,3.08,3.7,5.01,245,245,221038.1872
49390,248.0,305.8,2210.3,0.3,0,0,0.0,0.0,0.0,2.52,3.09,4.32,88,88,221030.4437
49391,252.3,305.8,2210.2,0.0,0,0,0.0,0.0,0.0,3.13,3.79,5.19,0,0,221023.0265
49392,256.5,305.8,2210.2,0.0,0,0,0.0,0.0,0.0,2.67,3.32,4.65,379,379,221015.4554
49393,260.7,305.8,2210.1,0.0,0,0,0.0,0.0,0.0,3.33,4.12,5.64,1076,1076,221008.4322
49394,264.9,305.8,2210.0,0.0,0,0,0.0,0.0,0.0,2.66,3.38,4.74,303,303,221001.5607
49395,269.1,305.8,2209.9,0.0,0,0,0.0,0.0,0.0,3.19,3.99,5.43,802,802,220994.8609
49396,273.3,305.8,2209.9,2.9,0,0,0.0,0.0,0.3,3.79,4.68,6.22,981,981,220988.9577
49397,277.5,305.8,2209.8,4.9,0,0,0.0,0.0,0.0,3.16,3.92,5.27,641,641,220982.6367
49398,281.7,305.8,1598.7,5.6,0,0,0.0,0.0,2.8,4.07,4.92,6.4,13456,13456,159867.9036
49399,285.9,305.8,3093.7,13.0,0,0,0.0,0.0,2.7,4.14,4.95,6.41,10255,10255,309371.9607
49400,290.1,305.8,2215.7,15.6,0,0,0.0,0.0,3.5,4.23,5,6.47,34768,34768,221574.3969
49401,294.3,305.8,2215.6,0.2,0,0,0.0,0.0,0.0,3.08,3.68,4.91,322,322,221556.9928
49402,298.5,305.8,2215.4,0.4,0,0,0.0,0.0,0.0,3.8,4.45,5.83,1008,1008,221539.6394
49403,302.7,305.8,1794.3,4.1,0,0,0.0,0.0,5.9,4.45,5.15,6.65,363,363,179428.2137
49404,306.9,305.8,2215.0,0.0,0,0,0.0,0.0,0.0,2.8,3.33,4.49,278,278,221504.8446
49405,311.1,305.8,2214.9,0.0,0,0,0.0,0.0,3.2,3.95,4.6,6.01,438,438,221488.1197
49406,315.3,305.8,2214.7,0.0,0,0,0.0,0.0,4.1,4.03,4.69,6.12,24,24,221471.6131
49407,319.5,305.8,2214.6,0.0,0,0,0.0,0.0,0.0,2.08,2.56,3.58,421,421,221455.2251
49408,323.7,305.8,2214.4,0.0,0,0,0.0,0.0,0.0,3.25,3.86,5.11,1153,1153,221438.3358
49409,327.9,305.8,2214.2,0.4,0,0,0.0,0.0,0.0,1.95,2.43,3.42,231,231,221422.3516
49410,332.1,305.8,2214.1,0.0,0,0,0.0,0.0,0.0,2.54,3.09,4.21,239,239,221405.9574
49411,336.3,305.8,2213.9,0.0,0,0,0.0,0.0,0.0,2.49,3.04,4.15,32,32,221390.3117
49412,340.5,305.8,2213.7,0.0,0,0,0.0,0.0,0.0,1.03,1.39,2.17,0,0,221374.7941
49413,344.7,305.8,2213.6,0.3,0,0,0.0,0.0,0.0,2.74,3.36,4.54,2525,2525,221359.5081
49414,348.9,305.8,2213.4,3.3,0,0,0.0,0.0,0.9,3.24,3.96,5.29,31886,31886,221342.5657
49415,353.1,305.8,2213.3,16.0,0,0,0.0,0.0,7.9,3.47,4.29,5.7,19717,19717,221327.5143
49416,357.4,305.8,2213.1,3.0,0,0,0.0,0.0,8.3,3.16,3.96,5.26,42218,42218,221312.635
49417,361.6,305.8,2213.0,0.0,0,0,0.0,0.0,0.0,2.44,3.16,4.25,884,884,221297.9406
49418,365.8,305.8,2212.8,0.0,0,0,0.0,0.0,0.0,2,2.63,3.56,79,79,221282.4372
49419,370.0,305.8,2212.7,0.0,0,0,0.0,0.0,0.0,2.5,3.13,4.14,1307,1307,221268.0821
49420,374.2,305.8,2212.5,16.2,0,0,0.0,0.0,15.3,3.35,4.03,5.15,2345,2345,221252.9805
49421,378.4,305.8,2212.4,36.7,0,0,0.0,1.8,20.6,3.51,4.14,5.25,16075,16075,221238.9623
49422,382.6,305.8,2212.3,47.0,0,0,0.0,2.1,21.1,3.57,4.14,5.26,75906,75906,221225.0506
49423,386.8,305.8,2212.1,57.5,0,0,0.0,5.1,24.3,3.82,4.36,5.5,116083,116083,221211.3647
49424,391.0,305.8,2212.0,88.1,0,0,0.0,9.1,25.8,3.9,4.44,5.59,184017,184017,221197.4432
49425,395.2,305.8,2211.8,355.0,0,0,0.0,10.7,27.7,4,4.55,5.72,120078,120078,221184.131
49601,113.5,300.3,2211.7,0.0,0,0,0.0,0.0,0.0,3.08,3.49,4.75,0,0,221170.9746
49602,117.7,300.3,2211.6,0.0,0,0,0.0,0.0,0.0,0.33,0.47,0.85,0,0,221158.0145
49603,121.9,300.3,2211.5,0.0,0,0,0.0,0.0,0.0,1.41,1.67,2.48,0,0,221146.0414
49604,126.1,300.3,2211.3,0.0,0,0,0.0,0.0,0.0,0.29,0.39,0.75,0,0,221133.3039
49605,130.3,300.3,2211.2,0.0,0,0,0.0,0.0,0.0,1.24,1.43,2.22,0,0,221121.6427
49606,134.5,300.3,2211.1,0.0,0,0,0.0,0.0,0.0,2.16,2.41,3.5,0,0,221109.1838
49607,138.7,300.3,2211.0,0.1,0,0,0.0,0.0,0.0,4.53,4.93,6.55,2,2,221096.8912
49608,142.9,300.3,2210.8,0.1,0,0,0.0,0.0,0.0,1.16,1.42,2.27,0,0,221084.7517
49609,147.1,300.3,2210.7,0.3,0,0,0.0,0.0,0.0,0.78,1.04,1.8,0,0,221072.4624
49610,151.4,300.3,2210.6,0.0,0,0,0.0,0.0,0.0,1.42,1.82,2.82,0,0,221060.8846
49611,155.6,300.3,2210.5,0.0,0,0,0.0,0.0,0.0,2.11,2.64,3.86,40,40,221049.4077
49612,159.8,300.3,2210.4,3.3,0,0,0.0,0.0,0.0,1.8,2.32,3.46,58,58,221038.151
49613,164.0,300.3,2210.3,3.7,0,0,0.0,0.0,0.0,0.65,0.96,1.69,0,0,221027.5843
49614,168.2,300.3,2210.2,1.6,0,0,0.0,0.0,0.0,1.01,1.39,2.27,25,25,221016.7604
49615,172.4,300.3,2210.1,3.3,0,0,0.0,0.0,0.0,1.16,1.57,2.5,0,0,221006.7772
49616,176.6,300.3,2210.0,0.0,0,0,0.0,0.0,0.0,0.87,1.24,2.08,0,0,220996.3721
49617,180.8,300.3,2209.9,0.0,0,0,0.0,0.0,0.0,0.79,1.15,1.98,0,0,220986.1784
49618,185.0,300.3,2209.8,0.0,0,0,0.0,0.0,0.0,2.46,3.18,4.62,97,97,220976.1109
49619,189.2,300.3,2209.7,0.0,0,0,0.0,0.0,0.0,0.92,1.37,2.31,0,0,220965.1621
49620,193.4,300.3,2209.6,0.0,0,0,0.0,0.0,0.0,2.18,2.99,4.45,86,86,220955.2673
49621,197.6,300.3,2209.5,0.1,0,0,0.0,0.0,0.0,1.09,1.64,2.67,0,0,220945.5231
49622,201.8,300.3,2209.4,3.7,0,0,0.0,0.0,0.0,3.33,4.42,6.08,972,972,220935.9884
49623,206.0,300.3,2209.3,0.2,0,0,0.0,0.0,2.0,3.61,4.75,6.42,899,899,220926.559
49624,210.2,300.3,2209.2,2.1,0,0,0.0,0.0,0.0,1.8,2.5,3.63,626,626,220917.3662
49625,214.4,300.3,2209.1,0.7,0,0,0.0,0.0,0.0,3.47,4.37,5.82,881,881,220908.27
49626,218.6,300.3,2209.0,0.0,0,0,0.0,0.5,12.5,4.76,5.71,7.33,240,240,220899.4083
49627,222.8,300.3,2208.9,0.6,0,0,0.0,0.0,0.0,3.38,4.11,5.47,548,548,220890.7084
49628,227.0,300.3,2208.8,0.0,0,0,0.0,0.0,0.0,2.28,2.82,3.94,9,9,220882.1406
49629,231.2,300.3,2208.7,17.2,0,0,0.0,0.0,0.0,3.37,4.01,5.35,323,323,220874.2991
49630,235.4,300.3,2208.7,0.0,0,0,0.0,1.2,11.3,5,5.78,7.4,4,4,220866.12
49631,239.6,300.3,2208.6,9.9,0,0,0.0,0.0,0.0,3.43,4.07,5.42,546,546,220858.1495
49632,243.8,300.3,2208.5,0.0,0,0,0.0,0.0,0.0,2.13,2.63,3.73,304,304,220850.2921
49633,248.0,300.3,2208.4,0.0,0,0,0.0,0.0,0.0,2.52,3.08,4.29,170,170,220842.52
49634,252.3,300.3,2208.4,0.1,0,0,0.0,0.0,0.0,1.99,2.49,3.6,246,246,220835.0433
49635,256.5,300.3,2208.3,0.1,0,0,0.0,0.0,0.0,2.84,3.49,4.82,1073,1073,220827.5525
49636,260.7,300.3,2208.2,0.1,0,0,0.0,0.0,0.0,3.7,4.5,6.07,1791,1791,220820.4312
49637,264.9,300.3,2208.1,0.1,0,0,0.0,0.0,0.0,3.13,3.87,5.3,186,186,220813.4964
49638,269.1,300.3,2208.1,0.0,0,0,0.0,0.0,0.0,3.11,3.86,5.26,1227,1227,220806.7409
49639,273.3,300.3,2208.0,0.0,0,0,0.0,0.0,0.0,1.48,2,2.99,194,194,220800.75
49640,277.5,300.3,2307.6,0.2,0,0,0.0,0.0,0.0,2.94,3.66,4.97,442,442,230762.6395
49641,281.7,300.3,1681.6,0.5,0,0,0.0,0.0,0.0,3.85,4.66,6.12,23180,23180,168157.0106
49642,285.9,300.3,2496.3,8.8,0,0,0.0,0.0,0.0,3.72,4.48,5.89,23868,23868,249627.0929
49643,290.1,300.3,2213.9,0.2,0,0,0.0,0.0,0.0,3.44,4.14,5.47,1585,1585,221385.1386
49644,294.3,300.3,2213.7,0.4,0,0,0.0,0.0,0.0,3.33,3.99,5.3,721,721,221367.7425
49645,298.5,300.3,2213.5,0.0,0,0,0.0,0.0,0.0,3.35,3.99,5.3,493,493,221350.3974
49646,302.7,300.3,2204.9,6.7,0,0,0.0,0.0,4.3,4.16,4.86,6.35,1403,1403,220487.4986
49647,306.9,300.3,2213.2,0.0,0,0,0.0,0.0,0.7,3.75,4.4,5.79,1106,1106,221315.6816
49648,311.1,300.3,2213.0,3.7,0,0,0.0,0.0,5.3,4.27,4.97,6.47,560,560,221299.0222
49649,315.3,300.3,2212.8,0.0,0,0,0.0,0.0,3.6,3.99,4.66,6.11,343,343,221282.5268
49650,319.5,300.3,2212.7,0.8,0,0,0.0,0.0,0.0,3.43,4.06,5.38,1235,1235,221266.1917
49651,323.7,300.3,2212.5,5.6,0,0,0.0,0.0,0.0,3.45,4.09,5.42,1024,1024,221249.3262
49652,327.9,300.3,2212.3,0.2,0,0,0.0,0.0,0.0,3.02,3.63,4.86,1420,1420,221233.3803
49653,332.1,300.3,2212.2,0.0,0,0,0.0,0.0,0.0,3.27,3.9,5.19,480,480,221217.1232
49654,336.3,300.3,2212.0,0.0,0,0,0.0,0.0,0.0,1.97,2.46,3.46,0,0,221201.4818
49655,340.5,300.3,2211.9,0.0,0,0,0.0,0.0,0.0,1.99,2.48,3.48,533,533,221185.9755
49656,344.7,300.3,2211.7,5.9,0,0,0.0,0.0,0.0,3.17,3.82,5.08,24643,24643,221170.7159
49657,348.9,300.3,2211.5,9.2,0,0,0.0,0.0,7.2,3.43,4.14,5.47,39700,39700,221154.0528
49658,353.1,300.3,2211.4,7.7,0,0,0.0,0.0,9.5,3.31,4.06,5.36,6021,6021,221139.0107
49659,357.4,300.3,2211.2,0.2,0,0,0.0,0.0,0.0,2.42,3.07,4.14,1362,1362,221124.1763
49660,361.6,300.3,2211.1,0.0,0,0,0.0,0.0,0.0,2.48,3.15,4.22,1901,1901,221109.5083
49661,365.8,300.3,2210.9,0.0,0,0,0.0,0.0,2.0,2.71,3.42,4.51,727,727,221094.0136
49662,370.0,300.3,2210.8,0.6,0,0,0.0,0.0,0.0,2.25,2.82,3.75,910,910,221079.6991
49663,374.2,300.3,2210.6,0.9,0,0,0.0,0.0,0.0,1.92,2.38,3.18,948,948,221064.74
49664,378.4,300.3,2210.5,18.4,0,0,0.0,0.1,15.2,3.33,3.93,5.02,2283,2283,221050.7146
49665,382.6,300.3,2210.4,45.1,0,0,0.0,3.3,22.0,3.59,4.17,5.28,21634,21634,221036.8484
49666,386.8,300.3,2210.2,47.4,0,0,0.0,5.1,24.0,3.75,4.29,5.42,92771,92771,221023.1562
49667,391.0,300.3,2210.1,100.6,0,0,0.0,9.5,25.9,3.87,4.41,5.56,93021,93021,221009.4829
49842,105.1,294.7,2210.0,0.1,0,0,0.0,0.0,0.0,2.16,2.49,3.45,0,0,220996.2022
49843,109.3,294.7,2209.8,0.2,0,0,0.0,0.0,0.0,3.8,4.2,5.46,0,0,220983.0659
49844,113.5,294.7,2209.7,0.1,0,0,0.0,0.0,0.0,1.54,1.85,2.71,0,0,220970.179
49846,121.9,294.7,2209.6,0.0,0,0,0.0,0.0,0.0,1.13,1.38,2.12,0,0,220958.1909
