farm_id,size_ha,bef_nos,shp_nos,postal_twn,locality,postal_cod,farm_type,X,Y,Avg_EI,CNGpresent,CNGclose,sheep_or_beef_or_CNG,Probability_Estab
HS02142,1.3,17,7,Napier,Eskdale,4182,LIF,176.84686109578212,-39.39694885,28,0,3,1,0.7
HS02144,8.31,7,0,Hastings,Maraekakaho,4171,LIF,176.59812928688274,-39.64709995,32,4,6,1,0.8
HS02145,8.32,0,0,Hastings,Maraekakaho,4171,GRA,176.59754795415807,-39.646737900000005,32,26,27,1,0.8
HS02147,6.02,0,0,Havelock North,NA,4294,LIF,176.88049786183703,-39.7458572,27,3,3,1,0.675
HS02148,8,24,93,Napier,Te Pohue,4182,SNB,176.70717735584464,-39.29156525,6,0,0,1,0.15
HS02150,7.93,9,0,Napier,Bayview,4149,LIF,176.82782254418834,-39.4110138,28,55,59,1,0.7
HS02155,543.6,178,4170,Hastings,Waiwhare,4179,SNB,176.42754373392052,-39.47931895,7.25,0,0,1,0.18125
HS02160,8.89,22,32,Napier,Napier,4182,BEF,176.80273515875507,-39.481437299999996,31,0,0,1,0.775
HS02162,7.58,20,0,Hastings,Bridge Pa,4175,BEF,176.78648839607723,-39.65540405,39,0,0,1,0.975
HS02167,95.72,300,18,Napier,Fernhill,4183,BEF,176.7760673683294,-39.54900515,35,0,0,1,0.875
HS02169,0.12,2,0,Hastings,Poukawa,4178,BEF,176.69236770937664,-39.766151050000005,31,0,0,1,0.775
HS02171,25.6,0,350,Taradale,Puketapu,4181,SNB,176.8125766213309,-39.471356799999995,26,0,0,1,0.65
HS02174,6.11,1,45,Napier,Puketapu,4186,SNB,176.76058976790333,-39.4928318,28,0,0,1,0.7
HS02181,2.19,2,7,Hastings,Hastings,4172,BEF,176.83659789973285,-39.663463050000004,39,0,0,1,0.975
HS02183,5.6,14,0,Hastings,Okawa,4179,SNB,176.70252711394556,-39.55381765,32,0,0,1,0.8
HS02187,12.6,6,23,Hastings,Hastings,4172,SNB,176.9422610955037,-39.6601437,35,0,0,1,0.875
HS02188,6.72,0,104,Hastings,Poukawa,4178,SHP,176.71790676836878,-39.75275294999999,31,0,0,1,0.775
HS02200,66.4,7,0,Napier,Tangoio,4181,BEF,176.99401052682077,-39.2786701,18,0,0,1,0.45
HS02201,1.66,0,17,North Shore City,Clive,0622,BEF,176.93434467043355,-39.58946984999999,39,0,0,1,0.975
HS02205,6.01,1,0,Hastings,Maraekakaho,4171,LIF,176.59926447099673,-39.64850715,32,2,2,1,0.8
HS02209,1.71,0,0,Hastings,Hastings,4172,BEF,176.83619543136743,-39.661916049999995,39,0,0,1,0.975
HS02212,1.97,4,0,Hastings,Hastings,4120,BEF,176.8162256554141,-39.6295054,39,0,0,1,0.975
HS02218,6.16,12,0,Hastings,Raukawa,4174,BEF,176.63319670492768,-39.7629153,38,0,0,1,0.95
HS02220,6.28,0,0,Hastings,Maraekakaho,4171,BEF,176.59325153152793,-39.65218855,32,56,57,1,0.8
HS02223,7.95,12,0,Napier,Rissington,4184,BEF,176.73221920332816,-39.449436649999996,22,0,0,1,0.55
HS02225,631,625,2127,Napier,Moteo,4138,SNB,176.72711849675997,-39.520298600000004,29.75,0,0,1,0.74375
HS02229,2.03,3,27,Hastings,Hastings,4172,SNB,176.8006795,-39.6882088,38,0,0,1,0.95
HS02234,5.55,15,0,Hastings,Hastings,4172,BEF,176.80125335463092,-39.68558355,38,0,0,1,0.95
HS02237,41,0,0,Hastings,Havelock North,4157,BEF,176.9057656762153,-39.6911099,20,0,0,1,0.5
HS02242,153.2,150,0,Wanganui,Maraetotara,4571,BEF,176.90475406603787,-39.7569185,26.5,0,0,1,0.6625
HS02243,72.85,500,0,Hastings,Matapiro,4179,BEF,176.62937792971167,-39.586507499999996,33.5,0,0,1,0.8375
HS02246,0.91,0,0,Hastings,Hastings,4120,BEF,176.84751937476176,-39.6183296,39,0,0,1,0.975
HS02249,21.1,24,0,Hawkes Bay,Tutira,4181,BEF,176.88237863308143,-39.210938250000005,14,0,0,1,0.35
HS02250,34.6,24,0,Napier,Taradale,4141,BEF,176.753074195937,-39.4685983,22,0,0,1,0.55
HS02251,11.95,24,0,Hastings,Hastings,4122,BEF,176.79488233429197,-39.68769935,38,0,0,1,0.95
HS02253,798.9,216,4283,Hastings,Maraekakaho,4171,SNB,176.4703088208126,-39.65085309999999,14,0,0,1,0.35
HS02256,7.4,12,2,Napier,Tangoio,4181,BEF,176.88594250412498,-39.27390425000001,12.5,0,0,1,0.3125
HS02261,6.7,8,0,Havelock North,Havelock North,4130,BEF,176.90708377515173,-39.6866512,20,0,0,1,0.5
HS02262,13.5,11,0,Havelock North,Havelock North,4295,BEF,176.89863286684835,-39.74987230000001,27,0,0,1,0.675
HS02264,0.63,2,0,Hastings,Pakipaki,4172,BEF,176.8027794,-39.695046149999996,38,0,0,1,0.95
HS02268,6.03,4,5,Havelock North,Redbridge,4294,BEF,176.93300191768088,-39.718677899999996,29,0,0,1,0.725
HS02301,2.99,3,0,Hastings,Bridge Pa,4175,BEF,176.75425356199287,-39.644377500000004,36,0,0,1,0.9
HS02304,6.01,0,0,Hastings,Pakipaki,4178,BEF,176.75787423629583,-39.687647899999995,39,0,0,1,0.975
HS02308,1.99,4,0,Hastings,Bridge Pa,4175,BEF,176.75517208977038,-39.644763299999994,36,0,0,1,0.9
HS02309,8.65,0,0,Napier,Napier,4110,BEF,176.88985668703714,-39.5258131,39.5,0,0,1,0.9875
HS02317,128.8,150,900,Hastings,Maraekakaho,4174,SNB,176.60412764670482,-39.682191149999994,29,0,0,1,0.725
HS02318,807,0,6000,Otane,Pakipaki,4276,SNB,176.74771834818458,-39.71423425,38.25,16,16,1,0.95625
HS02319,140.2,0,0,Havelock North,Hastings,4294,SNB,176.7871611842695,-39.715436,31.5,0,0,1,0.7875
HS02320,147,23,681,Hastings,Raukawa,4174,SNB,176.6362875542264,-39.747401,38,0,0,1,0.95
HS02321,384.3,0,0,Havelock North,Havelock North,4157,SNB,176.9618891401922,-39.750231799999995,28.5,0,0,1,0.7125
HS02323,7.6,0,60,Hastings,Pakipaki,4178,SHP,176.78955929429986,-39.6840394,38,0,0,1,0.95
HS02329,65.18,0,385,Hastings,Maraekakaho,4174,SNB,176.58977165029862,-39.67554035,30.5,0,0,1,0.7625
HS02348,4.73,0,0,Hastings,Hastings,4156,BEF,176.8282486635552,-39.61433989999999,39,0,0,1,0.975
HS02366,9.84,0,0,Hastings,Maraekakaho,4174,BEF,176.66033840578763,-39.6767541,33,0,0,1,0.825
HS02368,9.34,10,0,Hastings,Matapiro,4179,BEF,176.66406291706832,-39.55563935000001,30,0,0,1,0.75
HS02388,9.81,0,0,Napier,Napier,4182,BEF,176.82584049181338,-39.400510749999995,26,0,0,1,0.65
HS02391,3.39,17,0,Hastings,Hastings,4120,BEF,176.8118076158818,-39.62596715000001,38.5,0,0,1,0.9625
HS02392,49.4,65,0,Hastings,Maraekakaho,4174,BEF,176.61661355035085,-39.65733075,32,0,0,1,0.8
HS02393,6.53,6,0,Hastings,Matapiro,4179,BEF,176.56929975683272,-39.588463899999994,30,0,0,1,0.75
HS02395,11.48,15,9,Napier,Rissington,4184,BEF,176.72624335449675,-39.44677495,22,0,0,1,0.55
HS02402,4.11,0,0,Hastings,Hastings,4178,BEF,176.790852743524,-39.6879359,38,0,0,1,0.95
HS02403,226.3,249,740,Havelock North,Waimarama,4294,SNB,176.9819646198889,-39.8410234,25.5,0,0,1,0.6375
HS02406,1.28,10,0,Hastings,Havelock North,4120,BEF,176.87119090250508,-39.6879253,36,0,0,1,0.9
HS02407,15,20,0,Havelock North,Havelock North,4130,BEF,176.8699986163869,-39.699934999999996,36,0,0,1,0.9
HS02411,6.01,14,0,Napier,Dartmoor,4186,BEF,176.64655653159838,-39.4470557,23,0,0,1,0.575
HS02421,31.5,0,0,Hastings,Fernhill,4179,BEF,176.7337513811015,-39.5756291,34.5,0,0,1,0.8625
HS02423,8.59,13,8,Napier,Bayview,4182,LIF,176.82599773548753,-39.4113133,26,80,87,1,0.65
HS02436,4.66,0,0,Napier,Fernhill,4112,BEF,176.76806113380363,-39.58433445,34,0,0,1,0.85
HS02439,156.53,0,0,Havelock North,Havelock North,4294,SNB,176.91452615930555,-39.724946900000006,25.333333333333332,122,130,1,0.6333333333333333
HS02444,7.46,15,0,Havelock North,Havelock North,4295,BEF,176.92035283894026,-39.72965395,27,0,0,1,0.675
HS02445,3.32,0,0,Auckland,Pukehou,1011,LIF,176.7139881923938,-39.8543862,31,5,13,1,0.775
HS02447,306,200,2800,Hastings,Raukawa,4174,SNB,176.58818101624627,-39.713244399999994,28.333333333333332,0,0,1,0.7083333333333333
HS02449,865.77,0,0,Napier,Puketapu,4142,OTH,176.91603217229977,-39.56258480000001,32.89655172413793,1,3,1,0.8224137931034483
HS02451,974.4,0,0,Hastings,Hastings,4156,OTH,176.78329642160898,-39.5436759,22.71641791044776,0,47,1,0.567910447761194
HS02453,86,15,420,Hastings,Hastings,4179,SNB,176.6408554922421,-39.59114604999999,35,0,0,1,0.875
HS02457,6.37,8,6,Hastings,Pakipaki,4178,SNB,176.77003104100032,-39.690200499999996,39,0,0,1,0.975
HS02465,639.2,357,1161,Napier,Napier,4182,SNB,176.76537081291292,-39.418148599999995,20.333333333333332,0,0,1,0.5083333333333333
HS02467,4.05,0,11,Hastings,Bridge Pa,4175,SHP,176.76267296819742,-39.636425,36,0,0,1,0.9
HS02469,11.96,35,0,Napier,Napier,4183,BEF,176.76985777079824,-39.53645845,35,0,0,1,0.875
HS02471,158.3,62,210,Napier,Pukehou,4142,SNB,176.6191191669221,-39.81322324999999,26,0,0,1,0.65
HS02474,1.25,0,0,Hastings,Havelock North,4175,BEF,176.89474765957107,-39.6584141,36,0,0,1,0.9
HS02483,5.5,3,51,Hastings,Twyford,4175,SHP,176.80173078172186,-39.5976666,38,0,0,1,0.95
HS02484,34.43,0,187,Hastings,Maraekakaho,4120,SHP,176.56294858623653,-39.6391669,30,0,0,1,0.75
HS02486,33.99,0,0,Hastings,Raukawa,4174,SNB,176.59752859750768,-39.71984719999999,29,0,0,1,0.725
HS02492,31.3,26,0,Hastings,Okawa,4179,BEF,176.69545987071228,-39.5703465,34,0,0,1,0.85
HS02551,558,0,0,Hastings,Te Aute,4158,SNB,176.69433049300136,-39.78536635,33.666666666666664,0,0,1,0.8416666666666666
HS02572,575.9,0,4000,Napier,Napier,4181,SHP,176.9189107746297,-39.28493025,13,0,0,1,0.325
HS02573,26.4,0,200,Napier,Napier,4183,SHP,176.75772537319006,-39.518984200000006,28,0,0,1,0.7
HS02574,6.95,0,14,Hastings,Hastings,4178,LIF,176.67919267181816,-39.80544345,38,0,2,1,0.95
HS02592,1.4543,1,0,NA,NA,NA,BEF,176.887005005682,-39.69118335,20,0,0,1,0.5
HS02604,43.3769,1,1,NA,NA,NA,SNB,176.81965502074382,-39.70432604999999,38,0,0,1,0.95
HS02610,31.0206,1,1,NA,NA,NA,SNB,176.99112434325832,-39.6469589,29,0,0,1,0.725
HS02624,165.828,1,1,NA,NA,NA,SNB,176.59532221197168,-39.744217150000004,29,0,0,1,0.725
HS02634,23.379,1,1,NA,NA,NA,SNB,176.69816138629486,-39.63673035000001,37,1,2,1,0.925
HS02646,20.8171,1,1,NA,NA,NA,SNB,176.67989165898393,-39.7822604,38,0,0,1,0.95
HS02655,7.2518,1,1,NA,NA,NA,SNB,176.65133615758614,-39.805031,32,0,0,1,0.8
HS02657,2.9139,1,0,NA,NA,NA,LIF,176.6825851289964,-39.7748053,34.5,6,6,1,0.8625
HS02660,1.2947,1,1,NA,NA,NA,SNB,176.71290438745592,-39.85542640000001,31,0,0,1,0.775
HS02663,0.8702,1,0,NA,NA,NA,BEF,176.69355295729633,-39.765804149999994,31,0,0,1,0.775
HS02673,33.6784,1,0,NA,NA,NA,BEF,176.5933523994742,-39.555431399999996,28,0,0,1,0.7
HS02677,83.0188,1,0,NA,NA,NA,BEF,176.686292941621,-39.5910109,36,0,0,1,0.9
HS02680,160.678,1,0,NA,NA,NA,BEF,176.67086302812982,-39.6104456,35.5,0,0,1,0.8875
HS02681,64.1083,1,1,NA,NA,NA,SNB,176.68648735747996,-39.57238690000001,34,0,0,1,0.85
HS02682,72.3081,1,1,NA,NA,NA,SNB,176.6423420275642,-39.52310305,29,0,0,1,0.725
HS02685,442.03,1,1,NA,NA,NA,SNB,176.8390763043553,-39.3306883,6.666666666666667,0,0,1,0.16666666666666669
HS02686,27.2824,1,0,NA,NA,NA,BEF,176.90633874128383,-39.33888495000001,22,0,0,1,0.55
HS02688,10,10,10,Hastings,Fernhill,4179,BEF,176.66004349496285,-39.600196999999994,35,0,0,1,0.875
HS02690,20.5,0,0,Hastings,Maraekakaho,4171,ALA,176.58381849357062,-39.64656554999999,32,80,109,1,0.8
HS02694,3.5,0,0,NA,Rissington,NA,BEF,176.71393023304717,-39.43111535,22,0,0,1,0.55
HS02696,6.74,5,1,Napier,Tutira,4188,BEF,176.87073741780057,-39.1916441,9,0,0,1,0.225
HS02697,1.18,10,0,Napier,Patoka,4184,BEF,176.66628718082563,-39.383796149999995,12,0,0,1,0.3
HS02699,224.6,111,500,Napier,Omaranui,4183,BEF,176.7914766985199,-39.556745,35,0,0,1,0.875
HS02700,24.59,59,0,Napier,Tangoio,4110,BEF,176.90266669407453,-39.34569005,22,0,0,1,0.55
HS02702,8.21,10,0,Napier,Bayview,4182,BEF,176.8035378665287,-39.436421749999994,21,0,0,1,0.525
HS02706,1.84,5,0,Hastings,Hastings,4172,BEF,176.88124810122753,-39.63047175,36,0,0,1,0.9
HS02710,7.06,20,0,Hastings,Hastings,4178,BEF,176.71706909866492,-39.75801515,31,0,0,1,0.775
HS02711,306,32,21,Napier,Napier,4181,BEF,176.9208322238327,-39.276086849999984,12.5,0,0,1,0.3125
HS02712,67.8,0,0,Havelock North,Waimarama,4294,BEF,176.97500744856418,-39.80286445,22.5,0,0,1,0.5625
HS02713,4.04,0,0,NA,Te Hauke,NA,BEF,176.6777497749307,-39.7629042,31,0,0,1,0.775
HS02716,51,0,0,Havelock North,Kahuranaki,4130,BEF,176.82855024626807,-39.777857299999994,28.666666666666668,0,0,1,0.7166666666666667
HS02719,2.1,1,22,Hastings,Maraekakaho,4171,BEF,176.62562487013778,-39.65125474999999,32,0,0,1,0.8
HS02720,6.02,7,0,Hastings,Haumoana,4172,BEF,176.93112982810328,-39.64484895,35,0,0,1,0.875
HS02723,8.09,0,0,Hastings,Waimarama,4120,BEF,176.9763014976167,-39.816742549999994,22.5,0,0,1,0.5625
HS02726,41.4,6,0,Napier,Tutira,4181,BEF,176.94275280382325,-39.27966245,14,0,0,1,0.35
HS02738,4.05,0,25,Hastings,Bridge Pa,4174,SHP,176.7670082069127,-39.65900499999999,36,0,0,1,0.9
HS02742,1.8369,1,0,NA,NA,NA,LIF,176.83004204163296,-39.41587305,28,0,29,1,0.7
HS02750,16.1163,1,1,NA,NA,NA,SNB,176.83204438557482,-39.411097,28,17,28,1,0.7
HS02752,32,0,0,Ruawai,Crownthorpe,0591,BEF,176.58421051116227,-39.55665164999999,28,0,0,1,0.7
HS02758,6.01,17,0,Hastings,Poukawa,4158,BEF,176.75053056277818,-39.749590299999994,37,0,0,1,0.925
HS02767,37.54,38,0,Hastings,Matapiro,4179,BEF,176.668926544586,-39.55631905,30,0,0,1,0.75
HS02770,2.1,6,7,Napier,Bayview,4182,BEF,176.8287440381601,-39.41606254999999,28,0,10,1,0.7
HS02771,5.0914,1,0,NA,NA,NA,BEF,176.74587050911987,-39.36105395,18,0,0,1,0.45
HS02778,2.1,0,35,Hastings,Havelock North,4122,SHP,176.87358039022592,-39.66466935,39,0,0,1,0.975
HS02779,25,48,380,Napier,Puketapu,4182,SHP,176.80899000715632,-39.488909699999994,31,0,0,1,0.775
HS02780,2.03,4,0,Clive,Clive,4102,BEF,176.92627721179093,-39.5868074,39,0,0,1,0.975
HS02782,6.5,6,0,Hastings,Fernhill,4179,BEF,176.74175146119688,-39.578245499999994,34,0,0,1,0.85
HS02789,17.84,12,8,Napier,Eskdale,4149,BEF,176.83204511686793,-39.396194650000005,28,0,0,1,0.7
HS02791,9.4,20,2,Hastings,Mangateretere,4120,BEF,176.89589138401195,-39.61548079999999,39,0,0,1,0.975
HS02793,4.1,5,0,Havelock North,Havelock North,4157,BEF,176.892576384157,-39.65683455,36,0,0,1,0.9
HS02794,35.75,0,0,Taradale,Puketapu,4181,BEF,176.77974554227131,-39.50232835,29.5,0,0,1,0.7375
HS02795,4.4014,1,1,NA,NA,NA,SNB,176.7906759614215,-39.372379599999995,13,0,0,1,0.325
HS02804,50.75,0,0,Napier,Napier,4141,BEF,176.82541845165565,-39.48024720000001,32.333333333333336,0,0,1,0.8083333333333335
HS02814,102.31,135,0,Napier,Hastings,4182,BEF,176.77664891827172,-39.45712745,21.5,0,0,1,0.5375
HS02835,216.74,370,0,Hastings,Hastings,4182,BEF,176.5517772462439,-39.71117575,24,0,0,1,0.6
HS02840,125,86,0,Hastings,Sherenden,4179,BEF,176.62856858433454,-39.45384539999999,21,0,0,1,0.525
HS02847,43.83,27,0,Hastings,Hastings,4179,BEF,176.4400901387092,-39.43453295,6,0,0,1,0.15
HS02854,13.57,2,0,Hastings,Hastings,4175,BEF,176.84331092025116,-39.597030399999994,39,0,0,1,0.975
HS02857,16.6,13,0,Hastings,Hastings,4174,BEF,176.7267234461941,-39.6788277,39,0,0,1,0.975
HS02859,6.83,28,200,Hastings,Hastings,4156,SNB,176.8023517011068,-39.652632600000004,39,0,0,1,0.975
HS02876,208.208,1,0,NA,NA,NA,BEF,176.97395110547419,-39.11180125,7,0,0,1,0.175
HS02877,166.815,1,1,NA,NA,NA,SNB,176.94373159547797,-39.740225099999996,26,0,0,1,0.65
HS02878,15.3326,1,0,NA,NA,NA,BEF,176.98410634187744,-39.7928674,30,0,0,1,0.75
HS02881,29.4444,1,0,NA,NA,NA,BEF,176.99067796638116,-39.80399745,30,0,0,1,0.75
HS02884,81.9118,1,0,NA,NA,NA,BEF,176.98986549298286,-39.7473429,31,0,0,1,0.775
HS02885,12.3,20,0,Havelock North,Havelock North,4295,BEF,176.86692566596085,-39.703309149999995,36,0,0,1,0.9
HS02890,85.83,156,0,Havelock North,Waimarama,4294,BEF,176.94557046355288,-39.7701741,26,0,0,1,0.65
HS02891,58.8,100,0,Hastings,Hastings,4156,BEF,176.70473298470807,-39.59531,36,0,0,1,0.9
HS02894,1.53,1,3,Havelock North,Havelock North,4294,SNB,176.91601823938464,-39.79657255000001,13,0,0,1,0.325
HS02899,7,6,36,Napier,Napier,4183,SNB,176.79217370783422,-39.51890349999999,31,0,0,1,0.775
HS02900,25.2,12,100,Mt Maunganui,Okawa,3150,BEF,176.5998011483133,-39.55557705,28,0,0,1,0.7
HS02908,34.1505,1,1,NA,NA,NA,SNB,176.9047589496427,-39.828107849999995,7.5,0,0,1,0.1875
HS02909,117.38,1,1,NA,NA,NA,SNB,176.91332995340997,-39.661286149999995,36,0,0,1,0.9
HS02912,82.5879,1,0,NA,NA,NA,BEF,176.8278001777022,-39.7894261,28.5,0,0,1,0.7125
HS02913,27.9467,1,0,NA,NA,NA,BEF,176.89495832309888,-39.75613985,27,0,0,1,0.675
HS02914,3.6849,1,1,NA,NA,NA,SNB,176.8589424825185,-39.76821555,29,0,0,1,0.725
HS02936,8.32,0,0,Hastings,Maraekakaho,4171,VIT,176.57743838943492,-39.64745739999999,31,2,10,1,0.775
HS02937,24.75,0,0,Hastings,Hastings,4171,NEW,176.58837178826823,-39.63691565,32,1,1,1,0.8
HS03003,45.6,7,203,Napier,Puketapu,4186,SNB,176.6822617282919,-39.47039885,23,0,0,1,0.575
HS03063,64.79,0,1800,Napier,Hastings,4183,DEE,176.816141336313,-39.5180349,33,12,12,1,0.825
HS03072,6.75,6,0,Hastings,Hastings,4120,BEF,176.79839884712044,-39.6693589,39,0,0,1,0.975
HS03094,26.6,60,0,Hastings,Otamauri,4179,BEF,176.56470157601584,-39.53658195,23,0,0,1,0.575
HS03123,7.03,0,23,Napier,Puketapu,4186,SHP,176.7584466115559,-39.496721449999995,28,0,0,1,0.7
HS03137,7.11,0,0,Auckland,Napier,0600,BEF,176.80397917817345,-39.475132450000004,26,0,0,1,0.65
HS03139,23.49,11,30,Hastings,Hastings,4174,SNB,176.77563592518027,-39.657161849999994,37.5,0,0,1,0.9375
HS03167,166,270,215,Havelock North,Maraetotara,4294,BEF,176.94838493228073,-39.734476099999995,26,0,0,1,0.65
HS03172,25.4,0,0,Hastings,Pakipaki,4172,BEF,176.80297335585124,-39.69320945,38,0,0,1,0.95
HS03177,42.31,35,0,Napier,Puketapu,4183,BEF,176.75657079478867,-39.56249249999999,35,0,0,1,0.875
HS03181,15.3,20,0,Hastings,Raukawa,4174,BEF,176.63221166769833,-39.76640989999999,38,0,0,1,0.95
HS07389,88.42,1,0,Hastings,Hastings,4156,BEF,176.63137182551355,-39.515451899999995,28,0,0,1,0.7
HS07483,4.07,0,0,data restricted by farmer,NA,NA,FRU,176.84316066170013,-39.411622550000004,28,46,46,1,0.7
HS07565,14.88,0,40,Napier,Taradale,4104,SHP,176.79836344787566,-39.545026899999996,35,0,0,1,0.875
HS07688,6.05,10,30,Hastings,Hastings,4172,BEF,176.8268419243896,-39.7002583,37,0,0,1,0.925
HS07699,65,0,0,Napier,Eskdale,4110,VIT,176.83672246157073,-39.39864575,28,227,307,1,0.7
HS07715,4.03,0,20,Clive,Clive,4102,SHP,176.91102390211475,-39.59070715,39,0,0,1,0.975
HS07716,11.8,29,0,Napier,Napier,4183,BEF,176.77165938350288,-39.521457749999996,31.5,0,0,1,0.7875
HS07718,28.1,35,0,Napier,Taradale,4183,BEF,176.79330813636727,-39.53018975,35,0,0,1,0.875
HS07869,2.03,0,0,Hastings,Hastings,4172,SNB,176.8818149629464,-39.63415929999999,36,0,0,1,0.9
HS07990,9.83,18,0,Napier,Puketapu,4183,BEF,176.7774551973813,-39.5209282,29.5,0,0,1,0.7375
HS08027,6.43,1,52,Hastings,Raukawa,4153,SHP,176.64802405395318,-39.702926149999996,34,0,0,1,0.85
HS08181,56.5,63,62,Napier,Taradale,4183,BEF,176.8208206513379,-39.54402415,37,0,0,1,0.925
HS08206,6.01,0,18,Hastings,Hastings,4153,SNB,176.8056123569402,-39.65909135,39,0,0,1,0.975
HS08242,9.64,15,130,Havelock North,Havelock North,4157,SNB,176.82896785702266,-39.699652300000004,36,0,0,1,0.9
HS08253,6.1,20,100,Hastings,Hastings,4178,SNB,176.7864621549059,-39.68669065,38,0,0,1,0.95
HS08257,233.2,250,4000,Hastings,Poukawa,4178,SNB,176.74623696230202,-39.78372589999999,34.25,0,0,1,0.85625
HS08258,6.02,5,0,Te Awanga,Hastings,4102,BEF,176.9253294895472,-39.65367799999999,35.5,0,0,1,0.8875
HS08260,3.07,0,155,Hastings,Hastings,4174,SHP,176.7669558935017,-39.66203065,36,0,0,1,0.9
HS08263,260.6,453,0,Hastings,Hastings,4174,BEF,176.5868977282356,-39.79692125,19,0,0,1,0.475
HS08271,4.38,18,0,Hastings,Hastings,4172,BEF,176.93503877716304,-39.6335593,35,0,0,1,0.875
HS08273,6.04,0,40,Hastings,Hastings,4172,SHP,176.82557869427006,-39.6885836,37,0,0,1,0.925
HS08276,35,70,0,Hastings,Hastings,4153,BEF,176.64695373276373,-39.79855725,32,0,0,1,0.8
HS08280,7.21,8,0,Hastings,Hastings,4171,LIF,176.59441629743162,-39.65430845,32,39,50,1,0.8
HS08281,13.9,0,101,Hastings,Te Aute,4178,SHP,176.67872142940234,-39.822542,34.5,0,0,1,0.8625
HS08284,0.7,5,0,Taradale,Taradale,4139,LIF,176.79030756624098,-39.50814215,31,0,4,1,0.775
HS08298,37.7,25,0,Napier,Napier,4112,BEF,177.00658906459236,-39.7481557,31,0,0,1,0.775
HS08299,8.75,12,0,Hastings,Hastings,4171,BEF,176.5256892671872,-39.62899675,22,0,0,1,0.55
HS08301,12.96,10,0,Hastings,Hastings,4171,LIF,176.5911974141167,-39.653062250000005,32,214,279,1,0.8
HS08304,9.2,12,0,Hastings,Hastings,4171,BEF,176.5762190717379,-39.64817709999999,31,39,43,1,0.775
HS08310,20.24,19,6,Napier,Napier,4182,BEF,176.80392281960695,-39.466924649999996,21,0,0,1,0.525
HS08313,4.6,10,0,Hastings,Hastings,4175,BEF,176.77846339134294,-39.652178449999994,39,0,0,1,0.975
HS08319,20,35,0,Hastings,Hastings,4179,BEF,176.64656963483395,-39.5779476,35,0,0,1,0.875
HS08323,166,68,220,Hastings,Hastings,4174,SNB,176.7001883410171,-39.70737845,36.5,0,0,1,0.9125
HS08324,12.1,0,0,Napier,Napier,4184,BEF,176.75297092659343,-39.4661394,22,0,0,1,0.55
HS08326,80.6,17,536,Otane,Pukehou,4276,SNB,176.65200006013953,-39.822087999999994,31.5,0,0,1,0.7875
HS08332,59.6,31,0,Hastings,Hastings,4179,BEF,176.5273596475681,-39.50066015,15,0,0,1,0.375
HS08340,108.1,10,0,Havelock North,Ocean Beach,4294,BEF,176.97205782826978,-39.758555,28.5,0,0,1,0.7125
HS08341,145.99,100,1200,Hastings,Maraekakaho,4174,SNB,176.63150973713553,-39.661863749999995,32,0,0,1,0.8
HS08347,25,100,0,Hastings,Pukehou,4174,BEF,176.5980484683153,-39.784803999999994,20,0,0,1,0.5
HS08351,6.13,3,0,Napier,Taradale,4186,BEF,176.68743111904072,-39.47789709999999,24,0,0,1,0.6
HS08353,1.65,35,0,Hastings,Hastings,4179,BEF,176.5636874670104,-39.562733449999996,23,0,0,1,0.575
HS08358,16.23,30,0,Hastings,Hastings,4178,SNB,176.72226303186505,-39.61975670000001,36.5,0,0,1,0.9125
HS08378,490,170,2900,Napier,Napier,4184,SNB,176.46832686432825,-39.16241915,6,0,0,1,0.15
HS08381,37.9,4,0,Hastings,Hastings,4172,BEF,176.77765051862275,-39.63906355,37.5,0,0,1,0.9375
HS08385,12.49,15,0,Hastings,Hastings,4153,BEF,176.60046059420668,-39.70402134999999,29,0,0,1,0.725
"NA00003",8.25,0,45,Napier,Napier,4182,SHP,176.8296178626755,-39.4864347,35,0,0,1,0.875
"NA00019",1321.1,400,10511,Wellington,Napier,6145,SNB,176.84931077926058,-39.45464529999999,31.333333333333332,0,0,1,0.7833333333333333
"NA00029",57.4,0,0,Napier,Bay View,4144,VIT,176.85789850992327,-39.39988205,28,14,17,1,0.7
"NA00036",4.07,0,12,Napier,Bay View,4110,SHP,176.8655782414093,-39.3968601,28,0,0,1,0.7
"NA00038",15.6,16,26,Napier,Eskdale,4182,SHP,176.8555659942195,-39.39659605,28,53,92,1,0.7
"NA00040",24.5,90,0,Napier,Meeanee,4183,BEF,176.8963173973463,-39.5573086,40,0,0,1,1
"NA00044",2.11,1,0,Napier,Meeanee,4104,BEF,176.90466154452363,-39.5402112,40,0,0,1,1
"NA00049",374.5,228,965,Napier,Tamatea,4142,SNB,176.86142588022585,-39.49149595,35,0,0,1,0.875
"NA00052",103.55,27,514,Napier,Puketapu,4182,SHP,176.83033744942833,-39.4937777,33,0,0,1,0.825
"NA00053",39.25,18,0,Napier,Meeanee,4183,BEF,176.87679772028866,-39.561266149999994,39.333333333333336,0,0,1,0.9833333333333334
"NA00054",4.83,0,0,Napier,Napier,4183,BEF,176.87665927035815,-39.527766400000004,40,0,0,1,1
"NA00058",13.3,6,0,Napier,Napier,4140,BEF,176.84917226821096,-39.4236906,29.5,0,0,1,0.7375
"NA00064",4.06,11,0,Napier,Bay View,4182,BEF,176.86190725476308,-39.4026476,28,0,0,1,0.7
"NA00082",35.5,23,98,Napier,Taradale,4183,SNB,176.82800137886713,-39.5340315,37,0,0,1,0.925
